0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,n_thickness,i_thickness,p_thickness
-3.4088554e-06,-3.0218897000000006e-06,-2.6716874000000002e-06,-2.3555709999999998e-06,-2.0708609e-06,-1.8150451000000001e-06,-1.5860371999999998e-06,-1.3813776999999998e-06,-1.1990517e-06,-1.0371572e-06,-8.938510300000001e-07,-7.674138499999999e-07,-6.5623494e-07,-5.587712e-07,-4.7372644e-07,-3.9979934e-07,-3.3572654e-07,-2.8052537e-07,-2.3313904999999998e-07,-1.9269484e-07,-1.5830411e-07,-1.2926815e-07,-1.0485342999999999e-07,-8.447828300000002e-08,-6.754715200000001e-08,-5.3609986999999994e-08,-4.219688e-08,-3.2931834e-08,-2.5461207000000002e-08,-1.949757e-08,-1.4780841999999998e-08,-1.1081278000000001e-08,-8.2092511e-09,-6.0081329e-09,-4.3399051e-09,-3.0905898e-09,-2.1676886e-09,-1.4964158e-09,-1.0147193e-09,-6.7493168e-10,-4.388031e-10,-2.7827012000000003e-10,-1.7148046999999999e-10,-1.022421e-10,-5.8622313e-11,-3.1948253e-11,-1.6249757999999998e-11,-7.4468192e-12,-2.8858097e-12,-8.286187e-13,-1.0786208999999998e-13,3.1187133999999996e-14,1.4849624e-14,3.9096668e-14,6.371363e-14,1.0373032000000001e-13,1.6783365e-13,2.7291459e-13,4.5177019e-13,7.7272183e-13,1.392061e-12,2.7170612e-12,5.994768799999999e-12,1.5701697e-11,4.9970484000000004e-11,1.878085e-10,7.8636482e-10,3.4858467e-09,1.5860965e-08,7.2939666e-08,3.3668895e-07,1.5555593000000001e-06,7.1815946e-06,3.3021768e-05,0.00014920339,0.00063094262,0.0022324731,0.0060210872,0.012673473999999999,0.022349449,0.034963142999999995,0.050359862000000005,0.068381347,0.088883925,0.11174127,0.13684285,0.16409139,0.19340043,0.22469182,0.25789447,0.29294257,0.32977547,0.36833655,0.40857252,0.45043284,0.49386903,0.5388337,0.58528055,0.6331639,0.68243847,0.73305923,0.78498104,207.634,10.946,235.932
-2.943887e-05,-2.6800013e-05,-2.4345875999999998e-05,-2.2067962999999998e-05,-1.9957916e-05,-1.8006894999999998e-05,-1.6207017000000002e-05,-1.4548960999999999e-05,-1.3024799e-05,-1.1628786e-05,-1.0352496e-05,-9.1876463e-06,-8.1292434e-06,-7.1686419e-06,-6.3003035e-06,-5.5181197e-06,-4.814819900000001e-06,-4.1856312e-06,-3.6245538999999996e-06,-3.1249194e-06,-2.6827552e-06,-2.292961e-06,-1.9503676999999997e-06,-1.6508263e-06,-1.3898793000000001e-06,-1.1638166e-06,-9.687831300000002e-07,-8.0142061e-07,-6.5867407e-07,-5.374845799999999e-07,-4.3528490999999993e-07,-3.4966619000000003e-07,-2.7839884000000003e-07,-2.1952314e-07,-1.7128899e-07,-1.3211351e-07,-1.0063246000000001e-07,-7.5609262e-08,-5.5927490999999996e-08,-4.0666529e-08,-2.9003589999999998e-08,-2.0209863e-08,-1.3701344e-08,-8.9775748e-09,-5.6357276e-09,-3.3486255e-09,-1.8470694e-09,-9.159068699999999e-10,-3.8619463e-10,-1.2207871e-10,-1.7940527e-11,5.725496599999999e-12,2.9076072e-12,1.375657e-13,5.6394397e-15,1.5065511e-14,3.8277532000000005e-14,9.1839835e-14,2.0830239000000002e-13,4.5193512e-13,9.6400453e-13,2.1237258e-12,5.1831954000000005e-12,1.4924983e-11,5.1214851e-11,2.0036998999999998e-10,8.464541599999999e-10,3.7203235e-09,1.6682512999999998e-08,7.563400900000001e-08,3.4097955999999997e-07,1.575746e-06,7.275214099999999e-06,3.3455459e-05,0.00015123625,0.00064028447,0.0022687909,0.0061234698,0.0128904,0.022729327,0.035551066,0.051197457,0.069507448,0.09033520099999999,0.11355266,0.13904782,0.16672217,0.19648799,0.228266,0.26198409,0.29757559,0.33497908,0.37413731,0.41499646,0.45750558,0.50161585,0.54727974,0.59445093,0.64308374,0.69313305,0.74455409,0.79730212,218.969,7.766,220.52
-2.5506786000000003e-05,-2.3201201e-05,-2.1056923e-05,-1.9066201e-05,-1.7220509e-05,-1.5515441e-05,-1.3940085e-05,-1.2491192000000001e-05,-1.1159070999999999e-05,-9.9401171e-06,-8.825964e-06,-7.8106685e-06,-6.8892308e-06,-6.0545325e-06,-5.3015137e-06,-4.6245635e-06,-4.0176162e-06,-3.4761665e-06,-2.9946812e-06,-2.5681150000000002e-06,-2.1920098e-06,-1.8618313000000002e-06,-1.5733664999999999e-06,-1.3224258e-06,-1.1053521999999999e-06,-9.184236899999999e-07,-7.5844383e-07,-6.2225175e-07,-5.0704484e-07,-4.1022349e-07,-3.2940418e-07,-2.6234442e-07,-2.0720223999999998e-07,-1.6216775e-07,-1.2566172e-07,-9.6412487e-08,-7.310246e-08,-5.474866099999999e-08,-4.0416292999999994e-08,-2.9361444e-08,-2.0929936000000002e-08,-1.4590156e-08,-9.8946018e-09,-6.4827882e-09,-4.0663089e-09,-2.4116796e-09,-1.3277772e-09,-6.5866536e-10,-2.7843829e-10,-8.8439437e-11,-1.2944871e-11,4.1546655e-12,2.1621056000000003e-12,2.2723136e-13,2.7809337e-13,6.286657699999999e-13,1.5137257e-12,3.805866000000001e-12,9.7488948e-12,2.478823e-11,6.1041079e-11,1.4252065e-10,3.1029095e-10,6.2317884e-10,3.6299414000000004e-11,1.6761443000000001e-10,7.744046e-10,3.5789871e-09,1.6543436999999998e-08,7.647570799999999e-08,3.5351816e-07,1.6338103999999997e-06,7.543424e-06,3.4689592e-05,0.00015681204,0.00066383046,0.0023511515,0.0063390472,0.013328563,0.023480415,0.036701838,0.052829735999999995,0.071698048,0.093156293,0.11707223,0.14333010000000002,0.17182801,0.20247512,0.23518921,0.26989532,0.30652437,0.34501267,0.38530077,0.42733279999999996,0.47105582,0.51641919,0.56337368,0.6118713000000001,0.66186456,0.71330657,0.76615077,0.8203505999999999,232.806,7.783,194.802
-4.1987499e-07,-3.6206671999999997e-07,-3.1108332000000003e-07,-2.6628443e-07,-2.2706223e-07,-1.9284839000000002e-07,-1.6311457999999997e-07,-1.3737743e-07,-1.1519145e-07,-9.6144531e-08,-7.9848315e-08,-6.599685e-08,-5.4250370000000005e-08,-4.4363777000000004e-08,-3.6067635e-08,-2.9153981e-08,-2.3416504e-08,-1.8689284e-08,-1.4812681000000001e-08,-1.1657501e-08,-9.1070781e-09,-7.0582126e-09,-5.4246317e-09,-4.1329213e-09,-3.1198949e-09,-2.3318549e-09,-1.7250621e-09,-1.2623849e-09,-9.128875900000001e-10,-6.5188673e-10,-4.5944049000000003e-10,-3.1908865e-10,-2.1825398e-10,-1.4684891999999999e-10,-9.7052996e-11,-6.2917313e-11,-3.9942382e-11,-2.4788479999999997e-11,-1.5034775e-11,-8.857657e-12,-5.0834166e-12,-2.8262772e-12,-1.5209544e-12,-7.8958377e-13,-3.9127323e-13,-1.8234921e-13,-7.720931900000001e-14,-2.6646351e-14,-3.9330526e-15,5.0931759e-15,7.8597089e-15,8.1882051e-15,7.886270000000001e-15,7.540589399999998e-15,7.212492600000001e-15,6.9469036e-15,6.9125897e-15,7.6607873e-15,1.1378411000000002e-14,2.7525297999999998e-14,9.85597e-14,4.1816607000000004e-13,1.8764169999999997e-12,8.5774849e-12,3.9475574e-11,1.8216956e-10,8.4163695e-10,3.8903586e-09,1.7942419999999998e-08,8.3048847e-08,3.8420218e-07,1.7763814999999999e-06,8.2025184e-06,3.7708203e-05,0.00017032723999999997,0.0007201887599999999,0.0025491754,0.006873393100000001,0.014448836999999999,0.025439574,0.03973641,0.057155853,0.077511917,0.10063573,0.12637828,0.15460845,0.18521013,0.21807923,0.25312077,0.29024738,0.32937790000000006,0.37043656,0.41335179,0.45805537,0.50448167,0.55256693,0.60224828,0.65346332,0.70614941,0.76024311,0.81568014,0.87239482,228.145,14.513,163.722
-6.5923684e-06,-5.9026274e-06,-5.2717929e-06,-4.6958914e-06,-4.1711324e-06,-3.6945134000000003e-06,-3.262196e-06,-2.8714351e-06,-2.5189542999999998e-06,-2.2021684e-06,-1.9180604e-06,-1.6641529e-06,-1.4382162999999999e-06,-1.2377326000000001e-06,-1.0604406000000001e-06,-9.0432278e-07,-7.675116099999999e-07,-6.481304799999999e-07,-5.4443221e-07,-4.5476946000000004e-07,-3.7769337e-07,-3.1180035999999996e-07,-2.5571502e-07,-2.0834382e-07,-1.6853466e-07,-1.3531551000000001e-07,-1.0780108e-07,-8.516493699999999e-08,-6.6687237e-08,-5.1734312000000005e-08,-3.9728623e-08,-3.0191147e-08,-2.2682891e-08,-1.6840575e-08,-1.2339200000000001e-08,-8.9172201e-09,-6.3496258e-09,-4.451251e-09,-3.0680267e-09,-2.074823e-09,-1.3743993e-09,-8.884243e-10,-5.582901099999999e-10,-3.3950185e-10,-1.9839097e-10,-1.1046243e-10,-5.7672513e-11,-2.7415443e-11,-1.1196436e-11,-3.4405342000000005e-12,-4.8570032e-13,1.4985148e-13,7.3290958e-14,7.8050066e-15,1.2381543e-13,2.1639465e-13,3.9822397999999996e-13,7.7108741e-13,1.5591322e-12,3.248151e-12,6.856838799999999e-12,1.443365e-11,3.0003243e-11,6.2020294e-11,1.3302261000000002e-10,3.2529358e-10,9.998137300000002e-10,3.8265594e-09,1.6573303e-08,7.526137e-08,3.4654918000000003e-07,1.6005507e-06,7.3889810999999995e-06,3.3974422e-05,0.00015349618,0.0006487557700000001,0.0022908651,0.0061574457999999995,0.012919398,0.022730583999999998,0.035501274,0.051073127,0.069284505,0.089988809,0.11305725,0.13837719,0.1658496,0.19538633,0.22690763,0.26034099,0.29561932,0.33268067,0.3714672,0.41192437,0.45400032,0.49764526,0.54281063,0.58944888,0.63751291,0.68695576,0.73773058,0.78979035,236.664,10.057,203.575
-0.00012472048000000002,-0.00011586893,-0.00010751246000000002,-9.9627353e-05,-9.218945499999999e-05,-8.5190362e-05,-7.8605509e-05,-7.2413664e-05,-6.6599869e-05,-6.1155098e-05,-5.605881500000001e-05,-5.1293824999999995e-05,-4.6839907999999994e-05,-4.2681724e-05,-3.8810047e-05,-3.5205859e-05,-3.18549e-05,-2.8732038e-05,-2.5841165e-05,-2.3163261000000002e-05,-2.0687660000000002e-05,-1.8407612e-05,-1.6306252999999998e-05,-1.4380821e-05,-1.2621659e-05,-1.1022865e-05,-9.5743501e-06,-8.269112e-06,-7.098588900000001e-06,-6.0553877e-06,-5.1291652e-06,-4.3117984e-06,-3.5957479999999998e-06,-2.9722537e-06,-2.4332398e-06,-1.9702748e-06,-1.575903e-06,-1.2432257e-06,-9.6525367e-07,-7.3596874e-07,-5.492111999999999e-07,-3.9990203000000003e-07,-2.8298519e-07,-1.9350792000000002e-07,-1.2662864e-07,-7.845166900000001e-08,-4.522736e-08,-2.3510316e-08,-1.0380110999999998e-08,-3.4008559999999997e-09,-4.9665525e-10,1.4698532e-10,6.4594221e-11,2.6893720000000002e-12,4.2408636e-17,1.3302695e-16,4.3983073e-16,1.5497123e-15,5.8309608999999994e-15,2.3282685000000002e-14,9.751846699999999e-14,4.2484862e-13,1.9102721999999998e-12,8.922516e-12,3.8594177e-11,1.7682136e-10,8.1301451e-10,3.7461859e-09,1.7283514e-08,7.979928400000001e-08,3.6858794000000004e-07,1.7025868e-06,7.8588909e-06,3.613986e-05,0.0001634854,0.0006940047500000001,0.0024726761,0.0067096576,0.014164023999999999,0.02499393,0.039081024,0.056236281,0.076271946,0.099019679,0.12433219999999999,0.15208066,0.18215143,0.21444282,0.24886236,0.28532508,0.32375208,0.36406967,0.40620833,0.45010171,0.49568595,0.54289892,0.5916791,0.6419654,0.69369626,0.74680961,0.80124255,0.85693076,214.874,5.632,187.963
-1.4767524000000001e-06,-1.304579e-06,-1.1487723e-06,-1.0082665e-06,-8.818983000000001e-07,-7.685894300000001e-07,-6.672301000000001e-07,-5.7692894e-07,-4.9677869e-07,-4.2589551e-07,-3.6347881e-07,-3.0876112e-07,-2.6102213e-07,-2.1955482e-07,-1.837249e-07,-1.5290663000000002e-07,-1.2654478e-07,-1.0413228999999999e-07,-8.5152879e-08,-6.9204444e-08,-5.586796499999999e-08,-4.4786393999999995e-08,-3.5640877e-08,-2.8149870999999996e-08,-2.2047668999999997e-08,-1.7122212999999998e-08,-1.3177633999999998e-08,-1.0044521e-08,-7.576793e-09,-5.6515126e-09,-4.1678027e-09,-3.0324681e-09,-2.1777483e-09,-1.5398819e-09,-1.0723595e-09,-7.3371649e-10,-4.9271277e-10,-3.2442694e-10,-2.0912713999999998e-10,-1.3174694e-10,-8.1024362e-11,-4.8541607e-11,-2.8281618e-11,-1.5944668e-11,-8.641665699999999e-12,-4.4618789000000005e-12,-2.1497424e-12,-9.365164300000001e-13,-3.4585347000000003e-13,-9.339622099999999e-14,-8.534978100000001e-15,6.2965575999999995e-15,4.1837184e-15,2.8907374999999998e-15,2.6707959999999995e-15,2.5432369e-15,2.5818139e-15,3.2386701999999998e-15,6.4776871e-15,2.1111909e-14,8.7300647e-14,3.8940734e-13,1.7769122e-12,8.1710526e-12,3.7688949e-11,1.7407433e-10,8.045040400000001e-10,3.7191887e-09,1.7153583e-08,7.9380498e-08,3.6722997999999997e-07,1.6980906e-06,7.8425187e-06,3.6064833e-05,0.00016306206,0.0006916604400000001,0.0024656104,0.0067089075,0.014209616000000001,0.025146381000000002,0.039409626,0.056812657999999995,0.077166971,0.10030212,0.12606821,0.15433363,0.18498206,0.21790928,0.25302041,0.2902281,0.32945128,0.3706142,0.41364529,0.45847624,0.50504127,0.55327623,0.60311751,0.65450199,0.70736619,0.76164603,0.81727644,0.87419082,200.841,12.471,193.565
-9.548713699999999e-06,-8.566593300000001e-06,-7.6658134e-06,-6.8422710999999995e-06,-6.0908744e-06,-5.407323800000001e-06,-4.7864712e-06,-4.2247983e-06,-3.7173054e-06,-3.2603352999999997e-06,-2.8504508e-06,-2.4833092000000003e-06,-2.1556956e-06,-1.8643628999999998e-06,-1.6061562000000001e-06,-1.3781044e-06,-1.177412e-06,-1.0014566e-06,-8.4781077e-07,-7.1425849e-07,-5.9856985e-07,-4.9892831e-07,-4.1340876e-07,-3.4053253999999994e-07,-2.7865688000000005e-07,-2.2648736e-07,-1.8275152999999998e-07,-1.4636298e-07,-1.1622339999999999e-07,-9.1520871e-08,-7.1400673e-08,-5.516173700000001e-08,-4.2167887999999995e-08,-3.1875963e-08,-2.3813605e-08,-1.7564869e-08,-1.2776851999999998e-08,-9.1540982e-09,-6.4433623e-09,-4.4536012e-09,-3.0123886e-09,-1.9905647e-09,-1.2800507e-09,-7.9715158e-10,-4.772360599999999e-10,-2.7134737999999996e-10,-1.4355166e-10,-6.858118e-11,-2.7819721e-11,-8.451580699999999e-12,-1.1845561000000001e-12,3.5780279e-13,1.7759482e-13,2.5515498e-14,3.5702981e-14,6.8037126e-14,1.2599736000000001e-13,2.2796827e-13,4.0729733e-13,7.3127772e-13,1.3560936000000002e-12,2.7073326000000002e-12,6.146604799999999e-12,1.6661003e-11,5.4362731000000006e-11,2.0544126999999999e-10,8.5274376e-10,3.7318898e-09,1.6798663e-08,7.671959e-08,3.5284686999999996e-07,1.6275778e-06,7.5095534999999995e-06,3.4530958000000004e-05,0.00015615351999999998,0.00066223182,0.002357477,0.0064007807,0.013532425,0.023919383,0.037459566,0.053979387999999996,0.073304025,0.09527592,0.11975704,0.14662677,0.17577899,0.20711919,0.24056183,0.27602877,0.31344744,0.35275058,0.39387503,0.43676091,0.48135092,0.52758959,0.57542212,0.62479447,0.67565271,0.7279428000000001,0.78161029,0.83659988,191.143,9.659,223.421
-2.9719903999999996e-06,-2.6352092000000005e-06,-2.3300497e-06,-2.0541823e-06,-1.8052057e-06,-1.5812592e-06,-1.3804891999999997e-06,-1.2008217e-06,-1.0406964000000001e-06,-8.9838562e-07,-7.7236997e-07,-6.6120463e-07,-5.6347223e-07,-4.7792404e-07,-4.0330608000000005e-07,-3.3861197e-07,-2.8274114e-07,-2.3473821999999997e-07,-1.9369975000000001e-07,-1.5885222e-07,-1.2939544e-07,-1.0469315e-07,-8.408453399999999e-08,-6.702742e-08,-5.300246700000001e-08,-4.1556540000000005e-08,-3.2295587000000004e-08,-2.4866922000000002e-08,-1.8961918e-08,-1.4313034e-08,-1.0686222999999999e-08,-7.8897323e-09,-5.7551757e-09,-4.1461516e-09,-2.9472979e-09,-2.066471e-09,-1.4274266e-09,-9.706403400000001e-10,-6.4856388e-10,-4.2506575e-10,-2.725872e-10,-1.7031403000000002e-10,-1.0331060999999999e-10,-6.044359e-11,-3.3786683e-11,-1.7802485e-11,-8.6785379e-12,-3.7943315e-12,-1.4059483999999998e-12,-3.9145086999999997e-13,-5.0325647999999993e-14,1.4664188e-14,5.4809272999999994e-14,1.2844386e-13,3.0228988e-13,6.4026606e-13,1.2147353e-12,2.0676851999999997e-12,3.1765216e-12,4.448407700000001e-12,5.768209099999999e-12,7.155707799999999e-12,9.334109199999999e-12,1.621127e-11,4.6289359999999995e-11,1.8544201999999998e-10,8.265188599999999e-10,3.8178937e-09,1.7648245e-08,8.1592228e-08,3.7720626e-07,1.743373e-06,8.0495432e-06,3.7019205999999996e-05,0.00016746412,0.000711595,0.0025468246,0.0069621149,0.014793269,0.02622529,0.041137557000000005,0.059330388,0.080603938,0.10477825,0.13169535,0.16121667,0.19321967,0.22759444,0.26424085,0.3030665,0.34398534,0.38691668,0.431784,0.47851403,0.5270358,0.57727967,0.62917626,0.68265628,0.73764957,0.79408491,0.85188955,0.91098858,185.419,11.564,191.953
-1.883225e-05,-1.7092884e-05,-1.5481978999999998e-05,-1.3997108e-05,-1.2630128999999999e-05,-1.1373123000000001e-05,-1.0218939999999999e-05,-9.1620344e-06,-8.1962869e-06,-7.3138711e-06,-6.511609e-06,-5.7818377e-06,-5.1214239000000005e-06,-4.5227855999999996e-06,-3.983036e-06,-3.4974835000000003e-06,-3.0611967000000003e-06,-2.67014e-06,-2.3208678999999997e-06,-2.0097443999999997e-06,-1.7333313e-06,-1.4885259e-06,-1.2723953e-06,-1.0823736000000002e-06,-9.155905899999999e-07,-7.703210099999999e-07,-6.4381826e-07,-5.3465851e-07,-4.407193400000001e-07,-3.6062375e-07,-2.9250819e-07,-2.3521933999999997e-07,-1.8734452999999998e-07,-1.4767268e-07,-1.1510300000000001e-07,-8.8626425e-08,-6.7314937e-08,-5.0341169e-08,-3.6994093e-08,-2.6648163999999997e-08,-1.8752183999999997e-08,-1.2851156000000002e-08,-8.5368574e-09,-5.4653827e-09,-3.3453069e-09,-1.9347065e-09,-1.0382939e-09,-5.0050554e-10,-2.0373304e-10,-6.1058476e-11,-8.0306057e-12,2.1924086e-12,9.1349068e-13,4.0324691e-14,5.7776578e-17,1.4818087e-16,4.2394862e-16,1.3847276000000002e-15,5.1200043999999996e-15,2.077009e-14,8.934090599999999e-14,4.1930474999999996e-13,1.9461279e-12,9.146978300000001e-12,4.3009778e-11,1.9951443e-10,8.0199781e-10,3.7035391e-09,1.7110458999999996e-08,7.907055099999999e-08,3.6543110999999996e-07,1.6886096000000001e-06,7.795901299999999e-06,3.5852129e-05,0.00016218462,0.0006887684299999999,0.0024592667,0.0066967575,0.014177296,0.025062562000000004,0.039232551000000004,0.056496334,0.076664222,0.09956581199999999,0.12505166,0.1529907,0.18326706,0.21577696,0.25042597,0.28712695,0.32579855,0.36636451,0.4087525,0.45289318,0.49871952,0.5461659000000001,0.59516681,0.64565675,0.69756973,0.75083877,0.80539552,0.8611697,170.939,8.209,224.639
-0.00011312125,-0.00010469218,-9.6737636e-05,-8.9236034e-05,-8.2178337e-05,-7.554759e-05,-6.9329157e-05,-6.3503435e-05,-5.8056669000000005e-05,-5.2974912999999995e-05,-4.8236674e-05,-4.3829416e-05,-3.9736517e-05,-3.5943712999999995e-05,-3.2433253e-05,-2.9185711e-05,-2.6191963e-05,-2.3436173e-05,-2.090007e-05,-1.8575266999999998e-05,-1.6445227e-05,-1.4501787e-05,-1.2732555e-05,-1.1125654e-05,-9.6741153e-06,-8.368099200000001e-06,-7.1957785e-06,-6.151155e-06,-5.2240435e-06,-4.406738099999999e-06,-3.690508e-06,-3.0680548999999998e-06,-2.5292642000000002e-06,-2.0673302e-06,-1.6742547e-06,-1.3423560000000001e-06,-1.0638710000000001e-06,-8.327089000000001e-07,-6.424212299999999e-07,-4.8749759e-07,-3.6297084999999993e-07,-2.6423047999999997e-07,-1.8694709e-07,-1.2794005000000002e-07,-8.3881204e-08,-5.1987424000000004e-08,-2.9911318e-08,-1.548626e-08,-6.8543253e-09,-2.3050493e-09,-3.6633172999999997e-10,1.2824834e-10,7.035633e-11,3.2570702999999997e-12,2.7496166e-13,9.6507209e-13,2.6909025e-12,6.0586046999999995e-12,1.1366789e-11,1.8475678e-11,2.7064207e-11,3.7081986e-11,4.9489025e-11,8.837527699999998e-12,4.077546e-11,1.8828348000000001e-10,8.698160599999999e-10,4.019414e-09,1.8576703999999996e-08,8.5863853e-08,3.9704856e-07,1.8340896999999998e-06,8.4682074e-06,3.8956635e-05,0.00017641705000000002,0.00075165466,0.0027007998999999997,0.0074021801,0.015736752,0.027881611,0.043692388,0.0629471,0.085427934,0.11094058,0.13931526,0.17040333,0.20407334,0.24020708,0.27869649,0.31944161,0.36234905,0.40733081,0.45430291,0.5031844,0.55389632,0.60636062,0.66049918,0.7162331999999999,0.7734823000000001,0.83216425,0.89219426,0.95348423,190.449,5.45,170.159
-1.191343e-06,-1.0446311999999998e-06,-9.1306893e-07,-7.9551252e-07,-6.9068107e-07,-5.9757886e-07,-5.1509735e-07,-4.4230396e-07,-3.7829104e-07,-3.2217278e-07,-2.7319015000000004e-07,-2.305925e-07,-1.9371933e-07,-1.6194869e-07,-1.3468201e-07,-1.1139329e-07,-9.1618847e-08,-7.488983800000001e-08,-6.085161400000001e-08,-4.9121071e-08,-3.9362501e-08,-3.1328574000000005e-08,-2.4733749e-08,-1.9377139e-08,-1.5045846000000002e-08,-1.1579249e-08,-8.8270983e-09,-6.659092e-09,-4.9695504e-09,-3.6661505e-09,-2.6715070000000003e-09,-1.9213172e-09,-1.3626109e-09,-9.515042e-10,-6.539555099999999e-10,-4.4156415e-10,-2.9272145e-10,-1.900478e-10,-1.2072857e-10,-7.4929633e-11,-4.5339026e-11,-2.6709276e-11,-1.5290149e-11,-8.4707462e-12,-4.5127834e-12,-2.2904873e-12,-1.0890003e-12,-4.721106600000001e-13,-1.7479973e-13,-4.7207835e-14,-2.8375277000000002e-15,7.3853109e-15,9.6981301e-15,1.4513568999999998e-14,2.3576001000000003e-14,3.8340865e-14,1.5290982e-12,2.5958619999999997e-12,4.243031400000001e-12,6.622355099999999e-12,9.8058357e-12,1.3763065e-11,1.8698814e-11,2.715335e-11,5.4140768000000004e-11,1.7395785e-10,7.264732700000001e-10,3.3528815e-09,1.5494624e-08,7.1605273e-08,3.3105025e-07,1.5303203e-06,7.0662068e-06,3.2485535e-05,0.00014669627,0.00061926652,0.0021836138,0.0058671283,0.012316896,0.021687047,0.033895945,0.048794522,0.066229013,0.086059624,0.10816324,0.13243208,0.15877135,0.18709681,0.2173324,0.24940896,0.28326254,0.31883412,0.35606866,0.39491433,0.43532193,0.47724427,0.52063524,0.56544976,0.61164332,0.65917167,0.7079907,0.75805622,219.411,12.837,237.6
-4.0547052e-05,-3.7177669000000003e-05,-3.4027417e-05,-3.1073011e-05,-2.8314701e-05,-2.5742887999999998e-05,-2.3346749e-05,-2.1118666e-05,-1.9051412e-05,-1.7135449e-05,-1.5366664e-05,-1.3737371e-05,-1.2240547999999999e-05,-1.0870154e-05,-9.619913400000001e-06,-8.482446599999999e-06,-7.4514456e-06,-6.5195146999999995e-06,-5.680380200000001e-06,-4.928400099999999e-06,-4.2558712e-06,-3.6577512e-06,-3.1278698e-06,-2.6602296e-06,-2.249798e-06,-1.8913658999999998e-06,-1.5796940000000001e-06,-1.3104275000000002e-06,-1.0790980000000001e-06,-8.816525799999999e-07,-7.1432344e-07,-5.7355722e-07,-4.5613324e-07,-3.5901907e-07,-2.7944303e-07,-2.1482807e-07,-1.6294422e-07,-1.2170904e-07,-8.9396817e-08,-6.4420895e-08,-4.5423602e-08,-3.1193720000000005e-08,-2.0768542000000002e-08,-1.3326477e-08,-8.1741588e-09,-4.7397749e-09,-2.5577846e-09,-1.2516567e-09,-5.2600254e-10,-1.6743229e-10,-2.4785136e-11,7.812895200000001e-12,3.6138760999999997e-12,1.4505541e-13,3.15342e-17,4.1369841000000005e-15,2.4614627000000002e-14,1.3377795000000001e-13,6.3594591e-13,2.5468921000000003e-12,8.3678375e-12,2.2326460999999998e-11,1.8296907e-12,8.433272099999999e-12,3.8918578e-11,1.7973741e-10,8.3044992e-10,3.8380112e-09,1.7740619999999998e-08,8.227455300000001e-08,3.7938154e-07,1.7523053999999998e-06,8.090012900000001e-06,3.7213542999999996e-05,0.00016842644,0.00071628373,0.0025643918,0.007003109699999999,0.014858439,0.026306102999999997,0.041220735,0.059400957000000004,0.080646873,0.10477926,0.13164118,0.16109519,0.19301983,0.22730619,0.263855,0.30257476,0.34338029,0.38619183,0.43093383,0.47753395,0.5259223000000001,0.57603044,0.6277903,0.68113394,0.73599264,0.79229686,0.84997566,0.90895608,196.659,7.831,183.374
-2.5686515e-07,-2.2100331e-07,-1.8948212e-07,-1.6186508e-07,-1.3774879e-07,-1.1676316999999999e-07,-9.856356099999999e-08,-8.2842738e-08,-6.932033099999998e-08,-5.7719574e-08,-4.783179799999999e-08,-3.9430245999999995e-08,-3.2328685e-08,-2.6359069e-08,-2.1360715e-08,-1.7202277e-08,-1.3762106e-08,-1.0933068000000001e-08,-8.6224829e-09,-6.7489768e-09,-5.2388139e-09,-4.0323381e-09,-3.0760637e-09,-2.3240692e-09,-1.7382039e-09,-1.2862883e-09,-9.4117438e-10,-6.8041978e-10,-4.857059299999999e-10,-3.4203462e-10,-2.3741642e-10,-1.6230994e-10,-1.0913288000000001e-10,-7.2109391e-11,-4.6764955e-11,-2.9733037e-11,-1.8473154999999998e-11,-1.1254602e-11,-6.6428982e-12,-3.827633e-12,-2.1419406000000004e-12,-1.1605309999999999e-12,-6.0755811e-13,-3.06251e-13,-1.478933e-13,-6.8057719e-14,-2.9565537e-14,-1.171331e-14,-3.8487138e-15,-6.833599099999999e-16,4.271252099999999e-16,8.126227499999999e-16,1.09928e-15,1.5088941e-15,2.1009178e-15,2.9659319e-15,4.328179799999999e-15,6.8165064e-15,1.2636928e-14,3.0752529e-14,1.0034849e-13,3.9833852e-13,1.7343956000000002e-12,7.8356527e-12,3.5902428000000006e-11,1.6540154e-10,7.6365988e-10,3.5289657e-09,1.6313626e-08,7.5408215e-08,3.4863677e-07,1.6114443e-06,7.440091599999999e-06,3.4204288e-05,0.00015451892,0.0006537674900000001,0.0023201222,0.0062872284,0.013286518,0.023492871000000002,0.036814814,0.053086697999999995,0.072138975,0.09381762,0.11798710000000001,0.14452872,0.17333793,0.20432165,0.23739571,0.27248308,0.30951255,0.34841812,0.38913794,0.43161350000000004,0.47578894,0.5216103,0.56902446,0.61797916,0.66842246,0.72030244,0.77356696,0.8281632999999999,192.194,14.987,226.246
